is_bug_fix,revisionNo,message
0,1321,"more improvements, disabled check by intent Modified : /trunk/UpdateChecker/AndroidManifest.xml Modified : /trunk/UpdateChecker/res/values/strings.xml Modified : /trunk/UpdateChecker/src/org/openintents/updatechecker/UpdateCheckService.java Modified : /trunk/UpdateChecker/src/org/openintents/updatechecker/UpdateInfo.java Modified : /trunk/UpdateChecker/src/org/openintents/updatechecker/activity/UpdateListActivity.java "
0,1322,add no_notifications flag Modified : /trunk/UpdateChecker/AndroidManifest.xml Modified : /trunk/UpdateChecker/res/layout/update_available.xml Modified : /trunk/UpdateChecker/res/values/strings.xml Modified : /trunk/UpdateChecker/src/org/openintents/updatechecker/UpdateCheckService.java Modified : /trunk/UpdateChecker/src/org/openintents/updatechecker/UpdateCheckerWithNotification.java Modified : /trunk/UpdateChecker/src/org/openintents/updatechecker/UpdateInfo.java Modified : /trunk/UpdateChecker/src/org/openintents/updatechecker/UpdateInfoProvider.java Modified : /trunk/UpdateChecker/src/org/openintents/updatechecker/activity/UpdateCheckerActivity.java Modified : /trunk/UpdateChecker/src/org/openintents/updatechecker/activity/UpdateListActivity.java 
0,1323,remove UpdateCheckerService.perfomCheckForUpdate Modified : /trunk/UpdateChecker/src/org/openintents/updatechecker/UpdateCheckService.java 
0,1324,Edited wiki page through web user interface. Modified : /wiki/Ideas.wiki 
0,1325,more improvements Modified : /trunk/UpdateChecker/AndroidManifest.xml Modified : /trunk/UpdateChecker/res/values/strings.xml Modified : /trunk/UpdateChecker/src/org/openintents/updatechecker/UpdateCheckService.java Modified : /trunk/UpdateChecker/src/org/openintents/updatechecker/UpdateChecker.java Modified : /trunk/UpdateChecker/src/org/openintents/updatechecker/UpdateCheckerWithNotification.java Modified : /trunk/UpdateChecker/src/org/openintents/updatechecker/UpdateInfo.java Modified : /trunk/UpdateChecker/src/org/openintents/updatechecker/UpdateInfoProvider.java Modified : /trunk/UpdateChecker/src/org/openintents/updatechecker/activity/UpdateCheckerActivity.java Modified : /trunk/UpdateChecker/src/org/openintents/updatechecker/activity/UpdateListActivity.java 
0,1326,minor changes Modified : /trunk/UpdateChecker/readme.txt Modified : /trunk/UpdateChecker/res/values/strings.xml Modified : /trunk/UpdateChecker/src/org/openintents/updatechecker/activity/UpdateListActivity.java 
0,1327,remove override Modified : /trunk/Countdown/src/org/openintents/countdown/CountdownEditorActivity.java 
0,1328,Add Voice memo icon. Added : /branches/developers/peli/image_concepts01a/icons/ic_menu_voice001a.svg Added : /branches/developers/peli/image_concepts01a/icons/ic_menu_voice001b.svg Added : /branches/developers/peli/image_concepts01a/icons/ic_menu_voice001c.svg 
0,1329,Add voice memo icon. Added : /images/icons_sdk1/menu Added : /images/icons_sdk1/menu/ic_menu_voice.png Added : /images/icons_sdk1/menu/ic_menu_voice.svg 
0,1330,Add voice memo icon. Modified : /trunk/VoiceNote/AndroidManifest.xml Added : /trunk/VoiceNote/res/drawable/ic_menu_voice.png Deleted : /trunk/VoiceNote/res/drawable/icon.png 
0,1331,Include plug-ins with icons. Modified : /trunk/NotePad/src/org/openintents/notepad/NoteEditor.java Added : /trunk/NotePad/src/org/openintents/util Added : /trunk/NotePad/src/org/openintents/util/MenuIntentOptionsWithIcons.java 
0,1332,Add play icon. Added : /images/icons_sdk1/menu/ic_menu_play.png Added : /images/icons_sdk1/menu/ic_menu_play.svg 
0,1333,Include play icon in VoiceNote. Modified : /trunk/VoiceNote/AndroidManifest.xml Added : /trunk/VoiceNote/res/drawable/ic_menu_play.png 
0,1334,Update via dialogue Modified : /trunk/NotePad/AndroidManifest.xml Modified : /trunk/NotePad/res/values/strings.xml Deleted : /trunk/NotePad/src/org/openintents/distribution/Update.java Deleted : /trunk/NotePad/src/org/openintents/distribution/Update2.java Modified : /trunk/NotePad/src/org/openintents/notepad/NotesList.java Deleted : /trunk/NotePad/src/org/openintents/updatechecker 
0,1335,warn activity Added : /trunk/UpdateChecker/res/layout/warn.xml Modified : /trunk/UpdateChecker/res/values/strings.xml Modified : /trunk/UpdateChecker/src/org/openintents/updatechecker/UpdateChecker.java Modified : /trunk/UpdateChecker/src/org/openintents/updatechecker/UpdateInfo.java Modified : /trunk/UpdateChecker/src/org/openintents/updatechecker/activity/UpdateCheckerActivity.java Added : /trunk/UpdateChecker/src/org/openintents/updatechecker/activity/WarnActivity.java 
0,1336,Give shopping list the ability to attach plug-ins. Add VoiceNote also toshopping lists. Modified : /trunk/ShoppingList/src/org/openintents/shopping/ShoppingActivity.java Added : /trunk/ShoppingList/src/org/openintents/util Added : /trunk/ShoppingList/src/org/openintents/util/MenuIntentOptionsWithIcons.java Added : /trunk/UpdateChecker/src/org/openintents/updatechecker/Manifest.java Modified : /trunk/VoiceNote/AndroidManifest.xml 
0,1337,Add application icons to list. Added : /trunk/UpdateChecker/res/layout/app_list_item.xml Modified : /trunk/UpdateChecker/src/org/openintents/updatechecker/AppListInfo.java Modified : /trunk/UpdateChecker/src/org/openintents/updatechecker/activity/UpdateListActivity.java Added : /trunk/UpdateChecker/src/org/openintents/updatechecker/activity/UpdateListCursorAdapter.java Added : /trunk/UpdateChecker/src/org/openintents/updatechecker/activity/UpdateListListItemView.java 
0,1338,warn activity Modified : /trunk/UpdateChecker/AndroidManifest.xml Modified : /trunk/UpdateChecker/res/layout/warn.xml Modified : /trunk/UpdateChecker/res/values/strings.xml Modified : /trunk/UpdateChecker/src/org/openintents/updatechecker/activity/UpdateCheckerActivity.java Modified : /trunk/UpdateChecker/src/org/openintents/updatechecker/activity/WarnActivity.java 
0,1339,Add ignore icon. Added : /images/icons_sdk1/misc Added : /images/icons_sdk1/misc/ic_ignore.png Added : /images/icons_sdk1/misc/ic_ignore.svg 
0,1340,Add ignore icon. Added : /trunk/UpdateChecker/res/drawable/ic_ignore.png Modified : /trunk/UpdateChecker/res/layout/app_list_item.xml Modified : /trunk/UpdateChecker/src/org/openintents/updatechecker/activity/UpdateListCursorAdapter.java Modified : /trunk/UpdateChecker/src/org/openintents/updatechecker/activity/UpdateListListItemView.java 
0,1341,Show ignore icon also when only current version is ignored. Modified : /trunk/UpdateChecker/src/org/openintents/updatechecker/activity/UpdateListCursorAdapter.java 
0,1342,Add default text if untitled. Modified : /trunk/Countdown/src/org/openintents/countdown/AlarmReceiver.java Modified : /trunk/Countdown/src/org/openintents/countdown/list/CountdownCursorAdapter.java Modified : /trunk/UpdateChecker/src/org/openintents/updatechecker/activity/UpdateListCursorAdapter.java 
0,1343,VoiceNoteActivity added Modified : /trunk/VoiceNote/AndroidManifest.xml Modified : /trunk/VoiceNote/res/values/strings.xml Added : /trunk/VoiceNote/src/org/openintents/voicenotes/VoiceNoteActivity.java 
0,1344,veecheck support Modified : /trunk/UpdateChecker/res/layout/app_list_item.xml Modified : /trunk/UpdateChecker/res/layout/update_available.xml Modified : /trunk/UpdateChecker/src/com/tomgibara/android/veecheck/VeecheckResult.java Modified : /trunk/UpdateChecker/src/com/tomgibara/android/veecheck/VeecheckVersion.java Modified : /trunk/UpdateChecker/src/org/openintents/updatechecker/Update.java Modified : /trunk/UpdateChecker/src/org/openintents/updatechecker/UpdateChecker.java Modified : /trunk/UpdateChecker/src/org/openintents/updatechecker/UpdateCheckerWithCallback.java Modified : /trunk/UpdateChecker/src/org/openintents/updatechecker/UpdateCheckerWithNotification.java Modified : /trunk/UpdateChecker/src/org/openintents/updatechecker/activity/UpdateListActivity.java 
0,1345,Work on Forms Modified : /trunk/DBBase/AndroidManifest.xml Added : /trunk/DBBase/res/layout/row_form.xml Added : /trunk/DBBase/res/layout/row_form_part.xml Modified : /trunk/DBBase/res/values/strings.xml Modified : /trunk/DBBase/src/org/openintents/dbbase/DBProvider.java Modified : /trunk/DBBase/src/org/openintents/dbbase/activity/SingleRowFormView.java Modified : /trunk/DBBase/src/org/openintents/dbbase/activity/TablesView.java 
0,1346,Initial import. Added : /SipUA 
0,1347,Initial import. Added : /developers Added : /developers/friedger Added : /developers/friedger/sipdroid 
0,1348,initial check in Modified : /developers/friedger/sipdroid Added : /developers/friedger/sipdroid/.classpath Added : /developers/friedger/sipdroid/.project Added : /developers/friedger/sipdroid/.settings Added : /developers/friedger/sipdroid/.settings/org.eclipse.ltk.core.refactoring.prefs Added : /developers/friedger/sipdroid/.settings/org.eclipse.wst.validation.prefs Added : /developers/friedger/sipdroid/AndroidManifest.xml Added : /developers/friedger/sipdroid/CHANGELOG.TXT Added : /developers/friedger/sipdroid/LICENSE.TXT Added : /developers/friedger/sipdroid/README.txt Added : /developers/friedger/sipdroid/SIP Droid User Manual.pdf Added : /developers/friedger/sipdroid/assets Added : /developers/friedger/sipdroid/res Added : /developers/friedger/sipdroid/res/drawable Added : /developers/friedger/sipdroid/res/drawable/backend.gif Added : /developers/friedger/sipdroid/res/drawable/conf.png Added : /developers/friedger/sipdroid/res/drawable/configure.png Added : /developers/friedger/sipdroid/res/drawable/contacts.png Added : /developers/friedger/sipdroid/res/drawable/exit.png Added : /developers/friedger/sipdroid/res/drawable/goback.png Added : /developers/friedger/sipdroid/res/drawable/home.png Added : /developers/friedger/sipdroid/res/drawable/ic_contacts_edit_contacts.png Added : /developers/friedger/sipdroid/res/drawable/ic_incall_add.png Added : /developers/friedger/sipdroid/res/drawable/ic_incall_answer.png Added : /developers/friedger/sipdroid/res/drawable/ic_incall_hangup.png Added : /developers/friedger/sipdroid/res/drawable/ic_search_contacts.png Added : /developers/friedger/sipdroid/res/drawable/icon22.png Added : /developers/friedger/sipdroid/res/drawable/icon32.png Added : /developers/friedger/sipdroid/res/drawable/icon64.png Added : /developers/friedger/sipdroid/res/drawable/im.png Added : /developers/friedger/sipdroid/res/drawable/mute.png Added : /developers/friedger/sipdroid/res/drawable/options_backend.gif Added : /developers/friedger/sipdroid/res/drawable/save.png Added : /developers/friedger/sipdroid/res/drawable/sym_call.png Added : /developers/friedger/sipdroid/res/drawable/sym_call_add_call.png Added : /developers/friedger/sipdroid/res/drawable/sym_call_done.png Added : /developers/friedger/sipdroid/res/drawable/sym_call_end.png Added : /developers/friedger/sipdroid/res/drawable/sym_call_hold_off.png Added : /developers/friedger/sipdroid/res/drawable/sym_call_hold_on.png Added : /developers/friedger/sipdroid/res/drawable/sym_call_lcd.png Added : /developers/friedger/sipdroid/res/drawable/sym_call_merge.png Added : /developers/friedger/sipdroid/res/drawable/sym_call_redial.png Added : /developers/friedger/sipdroid/res/drawable/sym_call_speakerphone_off.png Added : /developers/friedger/sipdroid/res/drawable/sym_call_speakerphone_on.png Added : /developers/friedger/sipdroid/res/drawable/sym_fav_five.png Added : /developers/friedger/sipdroid/res/drawable/sym_incoming_call_answer.png Added : /developers/friedger/sipdroid/res/drawable/sym_incoming_call_answer_options.png Added : /developers/friedger/sipdroid/res/drawable/sym_incoming_call_dont_answer.png Added : /developers/friedger/sipdroid/res/drawable/sym_incoming_call_hold_answer.png Added : /developers/friedger/sipdroid/res/drawable/sym_item_indicator.png 
0,1349,Initial import. Added : /branches/developers/friedger/sipdroid 
0,1350,initial check in Modified : /branches/developers/friedger/sipdroid Added : /branches/developers/friedger/sipdroid/AndroidManifest.xml Added : /branches/developers/friedger/sipdroid/LICENSE.TXT Added : /branches/developers/friedger/sipdroid/res/drawable/backend.gif Added : /branches/developers/friedger/sipdroid/res/drawable/contacts.png Added : /branches/developers/friedger/sipdroid/res/drawable/icon32.png Added : /branches/developers/friedger/sipdroid/res/drawable/sym_call.png Added : /branches/developers/friedger/sipdroid/res/drawable/sym_call_end.png Added : /branches/developers/friedger/sipdroid/res/drawable/sym_call_hold_on.png Added : /branches/developers/friedger/sipdroid/res/drawable/sym_call_redial.png Added : /branches/developers/friedger/sipdroid/res/drawable/sym_call_speakerphone_on.png Added : /branches/developers/friedger/sipdroid/res/drawable/sym_incoming_call_answer_options.png Added : /branches/developers/friedger/sipdroid/res/values Added : /branches/developers/friedger/sipdroid/res/values/strings.xml Added : /branches/developers/friedger/sipdroid/src/org/hsc/media/AudioClipPlayer.java_ Added : /branches/developers/friedger/sipdroid/src/org/hsc/media/AudioOutputStream.java_ Added : /branches/developers/friedger/sipdroid/src/org/hsc/media/SplitterLine.java Added : /branches/developers/friedger/sipdroid/src/org/hsc/media/UdpStreamReceiver.java Added : /branches/developers/friedger/sipdroid/src/org/hsc/sip/ua/config/ui/UserInfo.java Added : /branches/developers/friedger/sipdroid/src/org/hsc/sip/ua/config/ui/UserProfile.java Added : /branches/developers/friedger/sipdroid/src/org/hsc/sip/ua/config/writer/ConfigWriter.java Added : /branches/developers/friedger/sipdroid/src/org/hsc/sip/ua/core/core/SipdroidEngine.java Added : /branches/developers/friedger/sipdroid/src/org/hsc/sip/ua/core/core/UserAgent.java Added : /branches/developers/friedger/sipdroid/src/org/hsc/sip/ua/core/core/UserAgentProfile.java Added : /branches/developers/friedger/sipdroid/src/org/zoolu/net/TcpServerListener.java Added : /branches/developers/friedger/sipdroid/src/org/zoolu/sdp/AttributeField.java Added : /branches/developers/friedger/sipdroid/src/org/zoolu/sdp/MediaField.java Added : /branches/developers/friedger/sipdroid/src/org/zoolu/sdp/SdpParser.java Added : /branches/developers/friedger/sipdroid/src/org/zoolu/sip/call/SdpTools.java Added : /branches/developers/friedger/sipdroid/src/org/zoolu/sip/dialog/DialogInfo.java Added : /branches/developers/friedger/sipdroid/src/org/zoolu/sip/dialog/InviteDialog.java Added : /branches/developers/friedger/sipdroid/src/org/zoolu/sip/dialog/NotifierDialog.java Added : /branches/developers/friedger/sipdroid/src/org/zoolu/sip/header Added : /branches/developers/friedger/sipdroid/src/org/zoolu/sip/header/AlertInfoHeader.java Added : /branches/developers/friedger/sipdroid/src/org/zoolu/sip/header/ContentTypeHeader.java Added : /branches/developers/friedger/sipdroid/src/org/zoolu/sip/header/SupportedHeader.java Added : /branches/developers/friedger/sipdroid/src/org/zoolu/sip/header/ViaHeader.java Added : /branches/developers/friedger/sipdroid/src/org/zoolu/sip/message/BaseMessage.java Added : /branches/developers/friedger/sipdroid/src/org/zoolu/sip/message/BaseSipMethods.java Added : /branches/developers/friedger/sipdroid/src/org/zoolu/sip/message/SipMethods.java Added : /branches/developers/friedger/sipdroid/src/org/zoolu/sip/provider/MethodIdentifier.java Added : /branches/developers/friedger/sipdroid/src/org/zoolu/sip/provider/SipParser.java Added : /branches/developers/friedger/sipdroid/src/org/zoolu/sip/provider/TransportListener.java Added : /branches/developers/friedger/sipdroid/src/org/zoolu/sip/transaction Added : /branches/developers/friedger/sipdroid/src/org/zoolu/sip/transaction/InviteTransactionClient.java Added : /branches/developers/friedger/sipdroid/src/org/zoolu/sip/transaction/InviteTransactionServer.java Added : /branches/developers/friedger/sipdroid/src/org/zoolu/tools/ExceptionPrinter.java Added : /branches/developers/friedger/sipdroid/src/org/zoolu/tools/InnerTimerListener.java Added : /branches/developers/friedger/sipdroid/src/org/zoolu/tools/Log.java Added : /branches/developers/friedger/sipdroid/src/org/zoolu/tools/LogLevel.java 
